epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
19,train,647283,0.5857696419295685,0.7144172689024211,0.6891730510456786,0.6398153773207486,0.3614383707839305,0.4619285131647567,0.20067708643810847,0.5
19,validation,125800,0.6045376007621353,0.6958812725979147,0.6755007949125597,0.6368936756012633,0.3305733019502354,0.4352397554024515,0.20835072253459555,0.5
20,train,647283,0.5853796477152854,0.7148736035938755,0.6892116740282072,0.6388372212705578,0.36366908431929756,0.46348904938179414,0.20054313576923644,0.5
20,validation,125800,0.6041055800312085,0.6945343617218014,0.6783704292527822,0.6245410357729831,0.3753362474781439,0.468883317362597,0.20825681922870354,0.5
21,train,647283,0.5854776692577778,0.7149604284025839,0.6894681306321965,0.6399515970751647,0.36299108133106217,0.4632303066232982,0.20056006269768686,0.5
21,validation,125800,0.6074952056032675,0.6947238721166099,0.6758903020667727,0.6394496539863233,0.32817753866846,0.4337476564127491,0.20941577169466263,0.5
22,train,647283,0.5855004105183712,0.7149036101836136,0.6894047889408497,0.6407025100252488,0.36108681367891954,0.46187201717358545,0.20056808713979274,0.5
22,validation,125800,0.6046749699665367,0.693322615127919,0.6751112877583466,0.6198964100732274,0.36470242098184263,0.45922809245954566,0.2086133319026813,0.5
23,train,647283,0.5851043132579276,0.7154439521178528,0.6895531011937591,0.6409375556478898,0.36153044526381434,0.4622959329753046,0.2004125748961658,0.5
23,validation,125800,0.6042500962513618,0.6951639248424551,0.6765103338632751,0.6321909659592432,0.3461877942165434,0.44738664602599093,0.20830531989061338,0.5
18,test,112252,0.618201521382347,0.6822527020970142,0.6635961942771621,0.6169661648049215,0.3500987552248404,0.44671062271062273,0.21413326015219722,0.5
