epoch,split,targets,loss,roc_auc,accuracy,precision,recall,f1,mse,threshold
22,train,647283,0.5179310797670951,0.7975327808519854,0.739806236221251,0.6878776575904513,0.5402846775509862,0.6052127602219373,0.17303109819111975,0.5
22,validation,125800,0.5642304357322486,0.75419196857362,0.7049046104928458,0.6388394871658748,0.5057792535305985,0.5645753427871025,0.19173917556745257,0.5
23,train,647283,0.5161580878703738,0.7993262334704215,0.7414191319716414,0.6896325111561006,0.5445954372910013,0.6085921477563181,0.17229732626400945,0.5
23,validation,125800,0.5644096053166046,0.7551039287836989,0.7043640699523053,0.6281535919504797,0.535284969737727,0.5780127761451442,0.19181440323457147,0.5
24,train,647283,0.513948881150518,0.801448195522653,0.742647342816048,0.6911001125097059,0.5475794874799633,0.6110252326890117,0.17143021763919197,0.5
24,validation,125800,0.5637671077857016,0.7558810212054643,0.7062480127186009,0.6487212490906038,0.4872225958305313,0.5564916828688702,0.19138644299220298,0.5
25,train,647283,0.5122041357850116,0.8030297888134676,0.7439095418850796,0.6923161834275983,0.5512289850462674,0.6137690158697613,0.17075403968536998,0.5
25,validation,125800,0.5637166430706688,0.7559790314546928,0.7049920508744039,0.6342632955536182,0.5198175857431069,0.5713658728142108,0.19144648142323256,0.5
26,train,647283,0.5105387757214768,0.8045875962526663,0.7451871901471226,0.6939504017864163,0.5540665531081415,0.616169044239138,0.1701076424189998,0.5
26,validation,125800,0.5637131583662808,0.7563969961225614,0.7061844197138315,0.6383505262061061,0.5149840282447882,0.5700693248964779,0.19131119136589655,0.5
27,train,647283,0.5087766876194071,0.806307128160113,0.7468062655747177,0.6961973031334473,0.5572766042931819,0.6190387637263015,0.16940677988411781,0.5
27,validation,125800,0.5661714683378349,0.7562866138686419,0.7033306836248012,0.6171174255391989,0.5682372225958305,0.591669493101675,0.19244005614161697,0.5
28,train,647283,0.5071379960777754,0.8077466379149892,0.7474983894216286,0.696933968416275,0.5590971678727028,0.6204524659907389,0.16877235384560021,0.5
28,validation,125800,0.5653677699119978,0.7568975388469528,0.7063116057233705,0.6542275574112735,0.4741719905850706,0.54983429184131,0.19175630975812566,0.5
29,train,647283,0.5056278718367184,0.8091838358590085,0.7489305296137856,0.6983287486375668,0.5631065929512801,0.6234699622573313,0.1681703823391261,0.5
29,validation,125800,0.5649416606569446,0.7566921947096787,0.7050635930047695,0.6309830288185159,0.5305354741089442,0.5764159236468668,0.19172236989270622,0.5
30,train,647283,0.5039982587011641,0.8106556316886282,0.7497076240222592,0.6991142654511759,0.5652117503777147,0.6250723195482631,0.16753454577338742,0.5
30,validation,125800,0.564253494600915,0.7577061438567358,0.7062480127186009,0.6347479971605314,0.5261642568930733,0.575378039251735,0.19137826228113308,0.5
31,train,647283,0.5022770568849054,0.8122414542595883,0.7513575978358771,0.7014906094189982,0.5682250969920941,0.6278642810567838,0.16684907528224163,0.5
31,validation,125800,0.5648198828595692,0.7575314393498556,0.7051987281399046,0.6296049382716049,0.5358734028244788,0.5789700740202534,0.19158790410991966,0.5
32,train,647283,0.5007282042799712,0.8136137377834111,0.7522088483708054,0.7025509046273183,0.5701042534224503,0.6294356431754804,0.16624210370166334,0.5
32,validation,125800,0.5663310905295426,0.7574619772868387,0.7043084260731319,0.6236723029292689,0.5503530598520511,0.5847232455846563,0.19211427569791248,0.5
33,train,647283,0.4992894027317705,0.8149265427905811,0.7532470341411717,0.7036138384824963,0.5728455618008094,0.6315313507141259,0.16567265468288733,0.5
33,validation,125800,0.5663898990775899,0.75713296092859,0.7050317965023848,0.6335704632958515,0.5221923335574983,0.5725147748349712,0.19202491859050616,0.5
34,train,647283,0.4975722242808086,0.816471614505267,0.7541631712867478,0.7045439401317307,0.5752687947032062,0.6333772625059904,0.1650103006947893,0.5
34,validation,125800,0.5670566552045306,0.7573088105710178,0.704523052464229,0.6228730559554433,0.55466123066577,0.5867914670342497,0.19232372919101415,0.5
35,train,647283,0.49623856269631544,0.817665318350314,0.7550283260953864,0.7052574049575802,0.5778761765653708,0.6352439972579925,0.16447721999526174,0.5
35,validation,125800,0.5671318669306538,0.7576838779292772,0.7045786963434022,0.6256814782650649,0.5450781775386685,0.5826051798108672,0.19221216528136445,0.5
30,test,112252,0.5853560605634534,0.7384655653536991,0.6902950504222642,0.6240144685901602,0.5071425290524092,0.559540853171838,0.19987193044611914,0.5
